19480.00,978.25,12.59,16.00
19506.00,977.50,13.28,17.00
19530.00,976.75,14.08,16.00
19558.00,984.25,14.80,14.00
19584.00,600.50,17.91,10.00
19612.00,600.00,18.53,13.00
19637.00,583.00,19.33,16.00
19663.00,582.25,20.00,19.00
19688.00,128.00,20.78,18.00
19864.00,5888.00,357.14,11.00
19914.00,453.75,78.39,10.00
19954.00,447.50,79.39,12.00
19980.00,440.00,80.11,14.00
20006.00,435.25,80.69,14.00
20031.00,433.75,81.42,15.00
20055.00,432.25,82.50,18.00
20080.00,432.00,83.08,19.00
20110.00,429.50,83.78,19.00
20135.00,430.50,84.78,18.00
20160.00,433.50,85.12,15.00
20186.00,435.50,86.12,12.00
20211.00,449.75,86.73,11.00
20237.00,128.00,0.70,22.00
20264.00,128.00,1.47,17.00
20289.00,128.00,0.84,28.00
20358.00,477.75,39.77,10.00
20384.00,470.75,40.30,12.00
20410.00,467.50,41.27,13.00
20435.00,466.75,41.80,15.00
20477.00,465.50,42.67,15.00
20501.00,466.50,43.41,16.00
20527.00,467.00,44.13,15.00
20551.00,467.75,44.92,14.00
20577.00,469.25,45.88,14.00
20609.00,473.25,46.53,14.00
20633.00,478.50,47.16,13.00
20659.00,489.00,47.94,10.00
20777.00,5806.00,322.25,15.00
20825.00,483.25,39.05,11.00
20850.00,468.50,39.70,11.00
20875.00,466.00,40.77,13.00
20901.00,466.25,41.28,16.00
20928.00,463.75,42.25,16.00
20954.00,466.75,42.84,15.00
20979.00,466.75,43.75,14.00
21004.00,468.25,44.34,12.00
21071.00,471.25,45.14,14.00
21108.00,474.25,45.86,13.00
21134.00,482.25,46.59,11.00
21160.00,501.00,47.19,10.00
21186.00,128.00,0.77,44.00
21212.00,128.00,0.92,15.00
21245.00,5880.00,322.19,16.00
21292.00,469.75,37.66,12.00
21321.00,469.50,38.36,15.00
21347.00,466.50,39.28,15.00
21373.00,466.75,40.09,16.00
21397.00,467.25,40.64,15.00
21423.00,468.25,41.50,14.00
21448.00,467.75,42.05,13.00
21474.00,469.75,42.91,15.00
21500.00,473.25,43.63,15.00
21525.00,478.25,44.41,12.00
21554.00,128.25,454.95,27.00
21580.00,128.00,0.48,12.00
21605.00,128.00,0.48,36.00
21657.00,120.25,246.72,10.00
21683.00,120.75,248.55,12.00
21708.00,120.25,247.95,11.00
21734.00,119.50,251.81,10.00
21759.00,120.25,250.91,11.00
21784.00,120.75,252.77,13.00
21809.00,122.50,254.81,13.00
21834.00,123.00,255.80,13.00
21860.00,123.00,256.02,12.00
21885.00,123.00,256.34,13.00
21910.00,123.75,257.98,12.00
21946.00,5804.50,322.08,16.00
21993.00,481.25,36.95,10.00
22022.00,468.25,37.70,12.00
22047.00,466.00,38.70,13.00
22072.00,466.50,39.27,15.00
22098.00,464.50,39.95,16.00
22123.00,466.75,40.63,15.00
22161.00,466.75,41.56,15.00
22187.00,467.75,42.17,13.00
22212.00,469.25,42.86,15.00
22238.00,474.75,43.50,14.00
22263.00,479.25,44.41,12.00
22358.00,154.25,244.34,10.00
22384.00,151.25,252.53,12.00
22413.00,151.00,253.27,13.00
22439.00,1216.50,254.00,13.00
22465.00,3457.75,188.16,37.00
22494.00,486.50,44.72,11.00
22586.00,129.50,235.66,10.00
22612.00,130.25,236.64,13.00
22637.00,129.75,237.39,13.00
22663.00,129.75,238.14,12.00
22688.00,134.25,240.19,11.00
22715.00,137.00,239.61,10.00
22823.00,120.25,240.39,10.00
22848.00,120.75,240.88,11.00
22878.00,124.50,243.25,11.00
22902.00,123.25,242.61,11.00
22929.00,465.25,38.61,14.00
22954.00,464.75,39.47,14.00
22979.00,463.50,40.25,14.00
23005.00,465.50,40.94,15.00
23029.00,466.75,41.69,13.00
23055.00,465.75,42.52,13.00
23081.00,469.50,43.19,13.00
23105.00,476.00,44.02,12.00
23131.00,486.25,44.67,10.00
23155.00,506.50,45.08,10.00
23198.00,414.25,94.28,10.00
23227.00,399.00,95.17,12.00
23253.00,396.75,95.78,11.00
23277.00,396.50,96.61,13.00
23303.00,388.00,97.47,12.00
23516.00,384.50,98.44,15.00
23541.00,384.25,98.98,15.00
23567.00,384.25,99.55,14.00
23593.00,384.25,100.31,15.00
23617.00,384.75,101.02,14.00
23646.00,389.75,101.87,12.00
23670.00,396.75,102.53,10.00
23751.00,145.00,227.44,10.00
23780.00,140.75,227.36,13.00
23806.00,141.25,228.09,12.00
23831.00,140.50,228.84,14.00
23857.00,139.25,229.58,13.00
23882.00,140.00,230.31,15.00
23908.00,141.50,231.06,13.00
23934.00,143.00,231.80,11.00
23959.00,134.00,234.77,10.00
23986.00,139.50,226.95,10.00
24025.00,139.50,227.20,13.00
24049.00,139.00,227.94,13.00
24075.00,139.00,228.94,12.00
24104.00,139.25,229.42,12.00
24129.00,142.50,230.16,10.00
24195.00,128.00,1.11,53.00
24309.00,5881.50,357.06,11.00
24336.00,3713.75,124.14,49.00
24362.00,1316.75,132.05,17.00
24387.00,1343.75,108.05,16.00
24413.00,1358.75,100.05,18.00
24438.00,470.75,43.31,13.00
24464.00,475.50,44.08,14.00
24489.00,486.25,44.83,11.00
24514.00,505.50,45.47,10.00
24567.00,477.75,37.03,10.00
24596.00,467.25,37.61,11.00
24622.00,465.50,38.39,14.00
24661.00,463.25,39.36,16.00
24692.00,462.50,40.03,17.00
24718.00,463.50,40.75,16.00
24743.00,465.50,41.63,15.00
24768.00,466.50,42.14,13.00
24794.00,467.75,42.86,12.00
24819.00,472.25,43.75,15.00
24845.00,477.75,44.23,12.00
24870.00,488.75,44.91,10.00
24895.00,0.00,145.02,13.00
24961.00,4846.50,277.19,11.00
24986.00,4846.50,277.92,10.00
25036.00,467.50,37.50,11.00
25063.00,463.75,38.28,14.00
25089.00,461.00,39.23,17.00
25114.00,460.75,40.08,17.00
25140.00,463.00,40.78,18.00
25166.00,466.25,41.25,15.00
25204.00,465.75,42.17,14.00
25230.00,466.00,42.67,13.00
25255.00,470.50,43.70,14.00
25280.00,477.50,44.13,12.00
25310.00,399.00,95.08,11.00
25335.00,392.00,95.97,13.00
25360.00,388.75,96.70,11.00
25386.00,387.75,97.53,13.00
25410.00,384.00,98.23,14.00
25436.00,381.75,98.95,14.00
25460.00,380.75,99.66,12.00
25486.00,383.75,100.37,15.00
25515.00,383.75,100.98,15.00
25539.00,386.75,101.69,12.00
25565.00,388.75,102.70,11.00
25589.00,399.00,103.12,11.00
25665.00,3914.00,278.11,12.00
25741.00,466.75,37.16,10.00
25780.00,463.50,37.92,14.00
25806.00,460.50,38.66,16.00
25830.00,460.75,39.44,17.00
25856.00,459.50,40.05,16.00
25881.00,461.75,40.83,16.00
25907.00,463.00,41.39,16.00
25931.00,465.50,42.05,13.00
25957.00,468.75,43.19,12.00
25983.00,471.50,43.70,13.00
26007.00,479.00,44.39,11.00
26034.00,0.00,0.34,41.00
26209.00,479.25,36.52,10.00
26235.00,467.25,37.45,10.00
26260.00,463.25,38.17,14.00
26286.00,459.50,38.97,16.00
26311.00,459.25,39.73,17.00
26336.00,459.50,40.34,16.00
26362.00,461.25,41.25,17.00
26387.00,462.75,41.63,15.00
26427.00,465.75,42.39,14.00
26453.00,468.00,43.34,13.00
26477.00,473.00,43.98,12.00
26503.00,482.25,44.80,10.00
26532.00,128.00,0.36,38.00
26676.00,468.75,37.22,10.00
26704.00,464.25,37.86,14.00
26729.00,461.00,38.55,15.00
26754.00,461.00,39.38,16.00
26779.00,460.75,40.00,16.00
26805.00,462.25,40.70,17.00
26830.00,465.25,41.64,14.00
26855.00,465.50,42.22,12.00
